device,light,position1,position2,position3,best_probe_count,ber,csv_file1,csv_file2,csv_file3,bit_blocks
15pro,mid,1,6,26,5,0.5333333333333333,data\15pro\mid\1.csv,data\15pro\mid\6.csv,data\15pro\mid\26.csv,"[[1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, 1], [1, -1, 1], [1, 1, -1], [1, -1, 1]]"
15pro,mid,1,6,27,7,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\6.csv,data\15pro\mid\27.csv,"[[1, -1, -1], [-1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, -1, -1], [-1, -1, -1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1]]"
15pro,mid,1,6,28,20,0.3,data\15pro\mid\1.csv,data\15pro\mid\6.csv,data\15pro\mid\28.csv,"[[1, -1, 1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,7,8,7,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\8.csv,"[[1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1]]"
15pro,mid,1,7,10,20,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\10.csv,"[[1, 1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1]]"
15pro,mid,1,7,13,6,0.4,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\13.csv,"[[1, 1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,7,17,5,0.2,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\17.csv,"[[-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, 1], [1, -1, 1], [1, 1, -1], [1, -1, -1]]"
15pro,mid,1,7,18,5,0.2,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\18.csv,"[[-1, -1, 1], [1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1]]"
15pro,mid,1,7,21,16,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\21.csv,"[[1, 1, 1], [1, -1, -1], [1, -1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1]]"
15pro,mid,1,7,23,5,0.3,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\23.csv,"[[1, 1, 1], [-1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, 1]]"
15pro,mid,1,7,24,20,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\24.csv,"[[1, 1, 1], [-1, 1, 1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, -1, 1], [-1, 1, 1], [1, 1, -1]]"
15pro,mid,1,7,26,5,0.2,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\26.csv,"[[1, 1, 1], [-1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, -1]]"
15pro,mid,1,7,27,20,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\7.csv,data\15pro\mid\27.csv,"[[1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,8,10,6,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\10.csv,"[[1, 1, 1], [1, -1, -1], [1, 1, 1], [1, 1, 1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [1, -1, -1]]"
15pro,mid,1,8,11,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\11.csv,"[[1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, 1, -1], [1, 1, -1]]"
15pro,mid,1,8,12,8,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\12.csv,"[[-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [-1, 1, -1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, -1, 1]]"
15pro,mid,1,8,13,6,0.36666666666666664,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\13.csv,"[[-1, 1, -1], [1, -1, 1], [1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1], [-1, -1, 1]]"
15pro,mid,1,8,14,9,0.2,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\14.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, 1, 1]]"
15pro,mid,1,8,16,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\16.csv,"[[1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, -1, 1], [-1, 1, 1], [-1, -1, -1]]"
15pro,mid,1,8,17,6,0.36666666666666664,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\17.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1]]"
15pro,mid,1,8,19,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\19.csv,"[[-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1]]"
15pro,mid,1,8,20,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\20.csv,"[[1, 1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1]]"
15pro,mid,1,8,21,6,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\21.csv,"[[-1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [1, -1, 1], [1, 1, -1]]"
15pro,mid,1,8,22,10,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\22.csv,"[[-1, 1, 1], [1, -1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [-1, -1, 1]]"
15pro,mid,1,8,23,8,0.26666666666666666,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\23.csv,"[[1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, 1]]"
15pro,mid,1,8,24,7,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\24.csv,"[[-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [1, -1, -1], [1, -1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,8,25,9,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\25.csv,"[[-1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, 1]]"
15pro,mid,1,8,26,7,0.1,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\26.csv,"[[1, 1, 1], [1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1]]"
15pro,mid,1,8,27,7,0.4,data\15pro\mid\1.csv,data\15pro\mid\8.csv,data\15pro\mid\27.csv,"[[1, -1, 1], [-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1], [1, -1, -1]]"
15pro,mid,1,9,12,8,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\12.csv,"[[-1, -1, -1], [1, -1, 1], [1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, -1]]"
15pro,mid,1,9,14,5,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\14.csv,"[[-1, -1, -1], [1, -1, 1], [-1, -1, 1], [1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1], [1, -1, -1]]"
15pro,mid,1,9,15,16,0.2,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\15.csv,"[[1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, -1], [1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, 1]]"
15pro,mid,1,9,16,5,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\16.csv,"[[-1, -1, -1], [1, -1, 1], [1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, 1]]"
15pro,mid,1,9,17,5,0.7333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\17.csv,"[[1, -1, 1], [1, -1, -1], [-1, 1, 1], [-1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1]]"
15pro,mid,1,9,18,5,0.4,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\18.csv,"[[1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, -1, 1], [1, 1, -1]]"
15pro,mid,1,9,19,5,0.03333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\19.csv,"[[1, 1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, 1, -1], [-1, -1, -1]]"
15pro,mid,1,9,20,5,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\20.csv,"[[1, -1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1]]"
15pro,mid,1,9,23,5,0.7333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\23.csv,"[[-1, -1, 1], [1, -1, 1], [1, 1, -1], [1, -1, 1], [1, 1, 1], [1, 1, -1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, 1, 1]]"
15pro,mid,1,9,24,9,0.3,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\24.csv,"[[1, 1, 1], [1, 1, -1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, -1, 1], [1, -1, 1], [1, 1, 1]]"
15pro,mid,1,9,25,5,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\25.csv,"[[1, 1, 1], [1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, 1]]"
15pro,mid,1,9,26,5,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\26.csv,"[[1, 1, 1], [-1, -1, 1], [1, -1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, -1, 1]]"
15pro,mid,1,9,27,9,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\27.csv,"[[-1, -1, -1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, 1, -1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, -1, -1]]"
15pro,mid,1,9,28,9,0.03333333333333333,data\15pro\mid\1.csv,data\15pro\mid\9.csv,data\15pro\mid\28.csv,"[[1, 1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1]]"
15pro,mid,1,10,12,7,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\12.csv,"[[-1, -1, 1], [1, 1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, -1]]"
15pro,mid,1,10,13,10,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\13.csv,"[[1, 1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, -1, 1]]"
15pro,mid,1,10,21,8,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\21.csv,"[[-1, 1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, 1]]"
15pro,mid,1,10,22,20,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\22.csv,"[[-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1]]"
15pro,mid,1,10,23,20,0.2,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\23.csv,"[[-1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, -1, 1]]"
15pro,mid,1,10,24,20,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\24.csv,"[[1, -1, 1], [-1, -1, -1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, 1]]"
15pro,mid,1,10,26,5,0.2,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\26.csv,"[[1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, -1], [-1, -1, -1]]"
15pro,mid,1,10,27,19,0.26666666666666666,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\27.csv,"[[-1, 1, 1], [1, 1, 1], [1, 1, -1], [1, -1, 1], [1, -1, -1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1]]"
15pro,mid,1,10,28,17,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\10.csv,data\15pro\mid\28.csv,"[[1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [1, -1, -1]]"
15pro,mid,1,11,13,10,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\13.csv,"[[-1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1]]"
15pro,mid,1,11,14,9,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\14.csv,"[[1, -1, -1], [-1, 1, -1], [-1, -1, 1], [1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, 1]]"
15pro,mid,1,11,16,19,0.4,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\16.csv,"[[1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1]]"
15pro,mid,1,11,17,9,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\17.csv,"[[1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, 1, 1]]"
15pro,mid,1,11,19,9,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\19.csv,"[[1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, -1], [1, -1, 1], [-1, 1, 1]]"
15pro,mid,1,11,20,9,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\20.csv,"[[-1, -1, 1], [1, 1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, -1], [1, -1, 1], [1, -1, 1], [1, 1, -1]]"
15pro,mid,1,11,21,10,0.1,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\21.csv,"[[1, -1, 1], [1, 1, -1], [1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, -1], [-1, -1, -1]]"
15pro,mid,1,11,23,9,0.2,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\23.csv,"[[-1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, -1], [1, 1, 1]]"
15pro,mid,1,11,24,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\24.csv,"[[1, 1, 1], [-1, 1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,11,25,9,0.03333333333333333,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\25.csv,"[[-1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, 1]]"
15pro,mid,1,11,26,9,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\26.csv,"[[-1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, -1], [1, -1, -1]]"
15pro,mid,1,11,27,9,0.26666666666666666,data\15pro\mid\1.csv,data\15pro\mid\11.csv,data\15pro\mid\27.csv,"[[-1, -1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, 1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1]]"
15pro,mid,1,12,13,6,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\13.csv,"[[1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, 1, 1]]"
15pro,mid,1,12,14,9,0.03333333333333333,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\14.csv,"[[1, -1, 1], [-1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, -1]]"
15pro,mid,1,12,15,8,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\15.csv,"[[1, -1, 1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [1, 1, -1], [1, -1, -1]]"
15pro,mid,1,12,16,9,0.1,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\16.csv,"[[-1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [-1, -1, 1], [-1, 1, 1]]"
15pro,mid,1,12,18,7,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\18.csv,"[[1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, -1]]"
15pro,mid,1,12,20,9,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\20.csv,"[[1, -1, -1], [-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, 1]]"
15pro,mid,1,12,21,6,0.3,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\21.csv,"[[1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, 1]]"
15pro,mid,1,12,22,10,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\22.csv,"[[1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [1, -1, -1]]"
15pro,mid,1,12,23,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\23.csv,"[[1, 1, -1], [1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, 1, -1], [1, -1, -1]]"
15pro,mid,1,12,24,9,0.26666666666666666,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\24.csv,"[[-1, -1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [-1, -1, 1]]"
15pro,mid,1,12,26,7,0.1,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\26.csv,"[[1, 1, 1], [-1, 1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, 1]]"
15pro,mid,1,12,27,9,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\27.csv,"[[-1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [-1, -1, 1]]"
15pro,mid,1,12,28,8,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\12.csv,data\15pro\mid\28.csv,"[[-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1], [1, 1, -1], [-1, -1, -1]]"
15pro,mid,1,13,14,10,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\14.csv,"[[-1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, -1]]"
15pro,mid,1,13,16,10,0.16666666666666666,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\16.csv,"[[1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, -1, 1], [1, 1, -1]]"
15pro,mid,1,13,17,5,0.23333333333333334,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\17.csv,"[[1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1], [1, -1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, -1]]"
15pro,mid,1,13,18,5,0.3333333333333333,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\18.csv,"[[1, 1, -1], [1, 1, 1], [-1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1]]"
15pro,mid,1,13,19,10,0.13333333333333333,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\19.csv,"[[-1, 1, 1], [-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, 1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, 1, 1], [1, 1, -1]]"
15pro,mid,1,13,20,10,0.06666666666666667,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\20.csv,"[[1, 1, -1], [1, -1, 1], [1, 1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [-1, -1, 1]]"
15pro,mid,1,13,22,7,0.03333333333333333,data\15pro\mid\1.csv,data\15pro\mid\13.csv,data\15pro\mid\22.csv,"[[-1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1]]"
